driver_id,window_id,global_window_id,risk_target,risk_predicted
C,59,C_w59,0.1449288276298303,0.13894938844467425
C,60,C_w60,0.13323008027653882,0.1519480226846691
C,61,C_w61,0.17718066383801362,0.15590848082029057
C,62,C_w62,0.22006538516897745,0.22324572860048775
C,63,C_w63,0.2195328425284836,0.21086570034561017
C,64,C_w64,0.15101769266576692,0.14990927152295858
C,65,C_w65,0.15136500424076615,0.17303049564430478
C,66,C_w66,0.2013350251463469,0.21260496117701885
C,67,C_w67,0.23640331491453903,0.18023069933273198
C,68,C_w68,0.2245278760490888,0.20224352701308082
C,69,C_w69,0.16975043512934798,0.19215165960403155
C,70,C_w70,0.18194400140496267,0.17402978788860227
C,71,C_w71,0.21772159013113912,0.19200750838107708
C,72,C_w72,0.25449365953266107,0.18707665701663426
C,73,C_w73,0.1989116069628376,0.1740644551048462
C,74,C_w74,0.23669403562766883,0.20000474702819376
C,75,C_w75,0.16661632940814264,0.1353772135885451
C,76,C_w76,0.1522889159220813,0.14706954731416794
C,77,C_w77,0.15767065301060845,0.15532465439935342
C,78,C_w78,0.1790014712106948,0.19835656834299906
C,79,C_w79,0.19164099875546498,0.1860447289940826
C,80,C_w80,0.17073469342313707,0.1842597307300457
C,81,C_w81,0.1737954849814446,0.1732749797273753
C,82,C_w82,0.16536875315610872,0.12434533563669367
C,83,C_w83,0.22074252417870074,0.17507570742127074
C,84,C_w84,0.20589296488666836,0.18103425206833162
C,85,C_w85,0.1955467311934548,0.19034748107181623
C,86,C_w86,0.23672845790265407,0.20009702321105305
C,87,C_w87,0.14754205214756994,0.15255823870621937
C,88,C_w88,0.14444933220158787,0.1786853191235309
C,89,C_w89,0.1397661683462119,0.16816433797718408
C,90,C_w90,0.16566522836460168,0.1609384202722984
C,91,C_w91,0.13547542574750632,0.15605274818536627
C,92,C_w92,0.20560652818934838,0.18305938724752002
C,93,C_w93,0.2077211230650821,0.16261845588408005
C,94,C_w94,0.1415359999835988,0.15443308635169709
C,95,C_w95,0.16053700737580526,0.16477650306488995
C,96,C_w96,0.14287308563658216,0.16799172262201015
C,97,C_w97,0.16653057698559084,0.1876074836159888
C,98,C_w98,0.2220251604636858,0.17785172909521424
C,99,C_w99,0.16827115617525976,0.14282817977229167
C,100,C_w100,0.16074336884792226,0.18473759972727422
C,101,C_w101,0.24217772087056133,0.151495901213376
C,102,C_w102,0.1621282952025747,0.1565577132483375
C,103,C_w103,0.17077062182585795,0.16991933030541315
C,104,C_w104,0.1250608903730752,0.14380833421010733
C,105,C_w105,0.15683847787485028,0.14681565427068635
C,106,C_w106,0.13019343729925628,0.12941915480456948
C,107,C_w107,0.23508305604408952,0.16369962678610378
C,108,C_w108,0.15513725936259654,0.12647942886869595
C,109,C_w109,0.14788947210537054,0.1557995338151499
C,110,C_w110,0.1954100569320479,0.15984031856237607
C,111,C_w111,0.19489294564071077,0.18031307082433068
C,112,C_w112,0.17046137659023128,0.1668329448692059
C,113,C_w113,0.1977496298862224,0.1734358363602999
C,114,C_w114,0.20949456552886098,0.20281021733051466
C,115,C_w115,0.21102926537735198,0.21241190559415402
C,116,C_w116,0.278356765878389,0.24872031280322268
C,117,C_w117,0.20829187756393364,0.21095968832711612
C,118,C_w118,0.2174976863448849,0.19846909255788228
C,119,C_w119,0.21396603400798966,0.1892315817400098
C,120,C_w120,0.21329207984926912,0.20050678420266252
C,121,C_w121,0.17000687408468756,0.1772774046476089
C,122,C_w122,0.17052964563113254,0.15251536957649742
C,123,C_w123,0.13964131538095528,0.16197720729289333
C,124,C_w124,0.17228885817889267,0.16278690089098655
C,125,C_w125,0.21412445193877666,0.16358282901065144
C,126,C_w126,0.1489397177574105,0.1605956645309127
C,127,C_w127,0.14258026877086002,0.15805480568768687
C,128,C_w128,0.16492030227325521,0.17720345535578488
C,129,C_w129,0.1947697056625188,0.1802908333474194
C,130,C_w130,0.2473638059929128,0.20947244438425563
C,131,C_w131,0.16869794811089706,0.17787449925273635
C,132,C_w132,0.19866909021440413,0.1584977472341123
C,133,C_w133,0.17249900710742488,0.17957250148463194
C,134,C_w134,0.1870086315256609,0.20584402007844158
C,135,C_w135,0.18565643226124287,0.22487457779881587
C,136,C_w136,0.1837904058550173,0.14177167272983845
C,137,C_w137,0.2546066000086803,0.22399409325543057
C,138,C_w138,0.21111597938625357,0.1685917642305016
C,139,C_w139,0.23414585384089426,0.1847256598591505
C,140,C_w140,0.2337568996867369,0.20831049266143783
C,141,C_w141,0.28316741504646686,0.2435712053662731
C,142,C_w142,0.28806207377959264,0.22356176804793212
C,143,C_w143,0.24131983980868355,0.22575776001060535
C,144,C_w144,0.23261005033235044,0.22620752538205693
C,145,C_w145,0.2604263478493868,0.19793135638255022
C,146,C_w146,0.18955416132660718,0.12344121672930927
C,147,C_w147,0.1587324207000712,0.14301167489005345
C,148,C_w148,0.19967703041036602,0.20686849515058392
C,149,C_w149,0.2249550091121862,0.20244118292787971
C,150,C_w150,0.22258537547928656,0.1773843065484639
C,151,C_w151,0.14226960487452434,0.15146127214368396
C,152,C_w152,0.18160488171557104,0.17429013809438093
C,153,C_w153,0.20611334983168367,0.1594662525995025
C,154,C_w154,0.2561886725559171,0.2175572269348968
C,155,C_w155,0.1603647675320183,0.1600838225214659
C,156,C_w156,0.1742820361593927,0.15778874538257523
C,157,C_w157,0.19256025887439843,0.20279320579129267
C,158,C_w158,0.3321978218828691,0.31054041556683853
C,159,C_w159,0.3189634421809202,0.3244654629891601
C,160,C_w160,0.19371344654217654,0.16573466295604458
C,161,C_w161,0.27567355622052997,0.21668936005814232
C,162,C_w162,0.22628926414343128,0.18222216623496532
C,163,C_w163,0.1511571657907687,0.1505172399214695
C,164,C_w164,0.20734375855515255,0.18978817015591293
C,165,C_w165,0.1767019527424451,0.14643705316693603
C,166,C_w166,0.2605555075771407,0.2248520787264722
C,167,C_w167,0.20500164183747893,0.2219488159482473
C,168,C_w168,0.3510891489032128,0.27756654305335876
C,169,C_w169,0.22228658662944034,0.14612935846194564
C,170,C_w170,0.16798436630133487,0.12723212791206043
C,171,C_w171,0.3892642925617268,0.36840375743616827
C,172,C_w172,0.12252346289113225,0.1022178664021854
C,173,C_w173,0.11079206400964584,0.11732724231973145
C,174,C_w174,0.18824447705756633,0.1634264456782733
C,175,C_w175,0.07381620182003587,0.12527724782092411
C,176,C_w176,0.22431792466485773,0.1819887425167776
C,177,C_w177,0.1436791910489815,0.17013231408265422
C,178,C_w178,0.29070950635428633,0.2659128948078596
C,179,C_w179,0.2242318487258532,0.23378608707923454
C,180,C_w180,0.27027617302174134,0.2946282069862921
C,181,C_w181,0.26085543053710414,0.2510247955256334
C,182,C_w182,0.2762880076402647,0.25552239902118296
C,183,C_w183,0.24630590651600293,0.19612048782394823
C,184,C_w184,0.3664211540642466,0.25240409397676145
C,185,C_w185,0.37353532710460297,0.29239173842299143
C,186,C_w186,0.21231637673550005,0.16740455632990778
C,187,C_w187,0.2700332859481672,0.23161030296081858
C,188,C_w188,0.45127994790464443,0.4009593538141377
C,189,C_w189,0.2740250838114124,0.30795794670649773
C,190,C_w190,0.38595288339329237,0.32377758621722497
C,191,C_w191,0.16897139723343546,0.1615884917056634
C,192,C_w192,0.4542057039395603,0.4031111772668048
C,193,C_w193,0.34248162338616917,0.26704513003297886
C,194,C_w194,0.2202086666553905,0.2111308310242467
C,195,C_w195,0.3147397875767832,0.30881645176886213
C,196,C_w196,0.24357303804625868,0.21729595627018963
C,197,C_w197,0.03454447689587701,0.02155518583809484
C,198,C_w198,0.010108465070282303,0.017292494310733635
C,199,C_w199,0.00012795525405420654,0.009934894673373471
C,200,C_w200,0.0,0.012591315696211042
C,201,C_w201,0.00012795525405420654,0.01873133339016178
D,0,D_w0,0.6215631684437489,0.5306412846246771
D,1,D_w1,0.20703703311136207,0.24323685547305454
D,2,D_w2,0.23968971612387902,0.23960982491112984
D,3,D_w3,0.23766608800384123,0.2755389738303179
D,4,D_w4,0.2512773585584144,0.27164690328753377
D,5,D_w5,0.33280389730705934,0.28996084548565937
D,6,D_w6,0.30094424316128365,0.30063112338170955
D,7,D_w7,0.214328293392585,0.24991958155095287
D,8,D_w8,0.20892520409906493,0.26820773558681826
D,9,D_w9,0.17296213633293164,0.21141378445592154
D,10,D_w10,0.19147766415757575,0.21644836302179582
D,11,D_w11,0.18195299853312866,0.21423072717382213
D,12,D_w12,0.20480592218116275,0.23962473807451115
D,13,D_w13,0.23585454111516857,0.216579152565082
D,14,D_w14,0.19402396392436508,0.20665144290564869
D,15,D_w15,0.15380873203496312,0.15025794181334867
D,16,D_w16,0.19323224599735653,0.17625702403679933
D,17,D_w17,0.17253946985681143,0.16630634961729596
D,18,D_w18,0.19863515878835009,0.15850920597223148
D,19,D_w19,0.12427929181981973,0.1651097978306042
D,20,D_w20,0.1381802494768743,0.1633289391784579
D,21,D_w21,0.18874076987833485,0.1871293861727787
D,22,D_w22,0.2008073075362423,0.2007500295120123
D,23,D_w23,0.14656966593024245,0.19266939640002148
D,24,D_w24,0.1269481991372261,0.12385226241627248
D,25,D_w25,0.0894741468398716,0.09277706664318626
D,26,D_w26,0.15424747735479885,0.16218669331724211
D,27,D_w27,0.21728633035277242,0.20599569667794443
D,28,D_w28,0.11301146057097738,0.1459044894449186
D,29,D_w29,0.15695691157975464,0.15838941230309145
D,30,D_w30,0.2033778708093863,0.20466522460995992
D,31,D_w31,0.15058745824417163,0.17884485117703097
D,32,D_w32,0.15287802457655908,0.16969122557294408
D,33,D_w33,0.13822999966314772,0.15180511891864235
D,34,D_w34,0.15299733983170544,0.16445885605195687
D,35,D_w35,0.1382102801669612,0.16436736141685948
D,36,D_w36,0.19143098683216034,0.23803276625714326
D,37,D_w37,0.2025508891385149,0.20428653369126595
D,38,D_w38,0.16534072218017498,0.1639161461656825
D,39,D_w39,0.11985864129805217,0.15468934080715707
D,40,D_w40,0.14250006347265232,0.174628640122192
D,41,D_w41,0.14922086584143254,0.13747855546405274
D,42,D_w42,0.17832831942956126,0.17745642943756443
D,43,D_w43,0.11722226428107234,0.1638378558032459
D,44,D_w44,0.12904629128401363,0.16070147371821894
D,45,D_w45,0.1778733620528137,0.22170610950242345
D,46,D_w46,0.20500965658172585,0.2235383195909024
D,47,D_w47,0.1837485165847723,0.16624251399659107
D,48,D_w48,0.13460141418811847,0.17221042162544287
D,49,D_w49,0.12889566045036763,0.17699599194404253
D,50,D_w50,0.14756939887957188,0.19179206564624207
D,51,D_w51,0.1823699244171387,0.19630731492102627
D,52,D_w52,0.15868068289738688,0.20241443387428332
D,53,D_w53,0.16097120700583312,0.2115120669287004
D,54,D_w54,0.15420159744939022,0.147448198765336
D,55,D_w55,0.20617475321820047,0.1897160056153525
D,56,D_w56,0.17831944766229246,0.18046970116457278
D,57,D_w57,0.16595380634946996,0.18133740181070315
D,58,D_w58,0.19179546611946,0.16114932233968318
D,59,D_w59,0.1819208110471121,0.1766414035896332
D,60,D_w60,0.20538971335186712,0.15864311317461033
D,61,D_w61,0.19499536516866164,0.15961062305062368
D,62,D_w62,0.19700905832333676,0.17132242816794804
D,63,D_w63,0.19683862452595605,0.1874562809465059
D,64,D_w64,0.18005555536299367,0.1709867022877631
D,65,D_w65,0.1696529897364895,0.1417390399818074
D,66,D_w66,0.16396375270577498,0.15211670259736965
D,67,D_w67,0.15628547024354347,0.16830192159737048
D,68,D_w68,0.1498143394900546,0.16644875703434384
D,69,D_w69,0.1329874481942507,0.17141321926502454
D,70,D_w70,0.15914569457396832,0.17350135737537362
D,71,D_w71,0.1568913698449655,0.1876456774191159
D,72,D_w72,0.15410010375504934,0.1796721232688697
D,73,D_w73,0.2180611243271019,0.22500015387703154
D,74,D_w74,0.19271755465677276,0.24113450470414952
D,75,D_w75,0.21145548857266494,0.2506642567177682
D,76,D_w76,0.20869709805967207,0.24488239431934564
D,77,D_w77,0.1849418525800057,0.1944838270608107
D,78,D_w78,0.20376519759690587,0.23390312900394594
D,79,D_w79,0.15619849443593645,0.16517227735128523
D,80,D_w80,0.1448129960707606,0.166354018404535
D,81,D_w81,0.14045777078755317,0.15605784112517712
D,82,D_w82,0.1421713684004304,0.15216878173533596
D,83,D_w83,0.14294274855901248,0.15824773874292425
D,84,D_w84,0.10811682354892983,0.13806307158238415
D,85,D_w85,0.11975791279776268,0.15278576790198167
D,86,D_w86,0.10099322846860191,0.15595521441005047
D,87,D_w87,0.10931331174038528,0.13260471065740329
D,88,D_w88,0.16575904988749254,0.16942917317945513
D,89,D_w89,0.17143638733030156,0.17792147503078828
D,90,D_w90,0.14665882597434568,0.17458438264841403
D,91,D_w91,0.16248837646753717,0.18542450739070063
D,92,D_w92,0.19796894425195427,0.19083374386707344
D,93,D_w93,0.1264374844831361,0.1590900017031071
D,94,D_w94,0.11525438611583969,0.1639558026725213
D,95,D_w95,0.13943102694266252,0.18399167560444354
D,96,D_w96,0.1620521609196188,0.18368680777720983
D,97,D_w97,0.15777318951988986,0.18156060749602007
D,98,D_w98,0.22606508889266075,0.17802208775245296
D,99,D_w99,0.17890676707739878,0.18293077284432116
D,100,D_w100,0.18538021785614783,0.18045444342311986
D,101,D_w101,0.14992047797773117,0.16335506304075814
D,102,D_w102,0.1385120115864945,0.15897629767117322
D,103,D_w103,0.15445694368911853,0.1733425750672744
D,104,D_w104,0.16280132244726447,0.16415519718398622
D,105,D_w105,0.15252553272237132,0.15831448421754024
D,106,D_w106,0.14733124023555286,0.1741668375703854
D,107,D_w107,0.12485453058466763,0.1641028272411827
D,108,D_w108,0.12939947634068272,0.1759370120125564
D,109,D_w109,0.16443520458180827,0.17214045079543194
D,110,D_w110,0.13814943451003073,0.14091804599943208
D,111,D_w111,0.11922960961894412,0.14188721052695125
D,112,D_w112,0.13484032253651607,0.11611869187428304
D,113,D_w113,0.16741127968026615,0.15806254284285604
D,114,D_w114,0.16434543644194483,0.14908149820520317
D,115,D_w115,0.12417790119738722,0.16022712705686798
D,116,D_w116,0.18621761187097413,0.1646536809464041
D,117,D_w117,0.11564742445874315,0.1414227574801855
D,118,D_w118,0.1260491338660032,0.13849868758551853
D,119,D_w119,0.17737720725783698,0.15541056139927578
D,120,D_w120,0.1454041357594231,0.1588183181876249
D,121,D_w121,0.15103742786791008,0.17183800290680637
D,122,D_w122,0.13537254744731034,0.17284569615593443
D,123,D_w123,0.13973536978588338,0.16452274633542893
D,124,D_w124,0.14957024201955635,0.17207093005159232
D,125,D_w125,0.118669195988925,0.14469800848483763
D,126,D_w126,0.10026390218924765,0.15492257318524405
D,127,D_w127,0.10119313173059737,0.16493085105818642
D,128,D_w128,0.11652418955212643,0.15193314430608432
D,129,D_w129,0.13639176657077023,0.15764752800443274
D,130,D_w130,0.12705357007173687,0.1547966741173326
D,131,D_w131,0.18617952708620517,0.16727971554942797
D,132,D_w132,0.19346696608596523,0.15974138152401607
D,133,D_w133,0.12990824055176814,0.15466355445059873
D,134,D_w134,0.1207395490732774,0.15612983007128023
D,135,D_w135,0.1294942944958786,0.15704704445099835
D,136,D_w136,0.09852095167076129,0.13531281209426224
D,137,D_w137,0.09433955946410315,0.13439018120343463
D,138,D_w138,0.12317988401393884,0.1391131835466126
D,139,D_w139,0.16377124589975023,0.14891742234508784
D,140,D_w140,0.14063079701531625,0.1424043226154628
D,141,D_w141,0.14078812628784768,0.1619251746579613
D,142,D_w142,0.13965191489801682,0.14733285540827312
D,143,D_w143,0.18659854026845182,0.18632902260596132
D,144,D_w144,0.2062140598869606,0.1701501582236029
D,145,D_w145,0.17497417469068852,0.16603543119069505
D,146,D_w146,0.15184327972295858,0.15503162740289708
D,147,D_w147,0.12129014472705404,0.16339673884730185
D,148,D_w148,0.2078020347000624,0.21484087224342993
D,149,D_w149,0.181173796591689,0.16614081766778865
D,150,D_w150,0.18518019932485125,0.17753373270257974
D,151,D_w151,0.12017488598135538,0.15847454872207975
D,152,D_w152,0.14908299083515753,0.17323511487651758
D,153,D_w153,0.19088343825326357,0.19140679847070036
D,154,D_w154,0.1875851250085453,0.18717241783080782
D,155,D_w155,0.17058728162271444,0.15952977484990155
D,156,D_w156,0.1648093523514039,0.19400420026400883
D,157,D_w157,0.22407251744041218,0.19443715615525303
D,158,D_w158,0.2030264178090617,0.1528314984266806
D,159,D_w159,0.1753083556455757,0.13675209352729548
D,160,D_w160,0.14422387433790174,0.1513250590000941
D,161,D_w161,0.16864924459458244,0.1610127055869494
D,162,D_w162,0.16970824934093848,0.1637478542829838
D,163,D_w163,0.16955693310326383,0.16588137569678107
D,164,D_w164,0.15538497629824727,0.17787404484931274
D,165,D_w165,0.1430823326101425,0.15748020541863308
D,166,D_w166,0.21085727541298524,0.17848860876269831
D,167,D_w167,0.19584779854113252,0.18242216408924702
D,168,D_w168,0.20553659248996758,0.18587644233016662
D,169,D_w169,0.21846075007297977,0.23583310451596592
D,170,D_w170,0.18655240783353583,0.21003317320504827
D,171,D_w171,0.26462903714173125,0.26280601770303613
D,172,D_w172,0.18722168388216748,0.15527174731589694
D,173,D_w173,0.15111296700827717,0.13609611863880983
D,174,D_w174,0.19098147732903484,0.20394384659971304
D,175,D_w175,0.15793605665718088,0.1655126538151429
D,176,D_w176,0.14966350800575712,0.1318517232079101
D,177,D_w177,0.14886632224188076,0.15158782044005414
D,178,D_w178,0.12031929901422661,0.1426222939775892
D,179,D_w179,0.15308036329969257,0.16359434644870205
D,180,D_w180,0.15852147060971777,0.1796102858213371
D,181,D_w181,0.11022495250189122,0.1566589119224961
D,182,D_w182,0.2743215687023684,0.28030137766128127
D,183,D_w183,0.19769398702342325,0.19547026688824412
D,184,D_w184,0.16884398702408346,0.1634138960912785
D,185,D_w185,0.1364761952826394,0.15575251254670117
D,186,D_w186,0.14276962337789845,0.1783265757749307
D,187,D_w187,0.1636662468894688,0.19854872188605469
D,188,D_w188,0.21141573767271998,0.2164453292655397
D,189,D_w189,0.1627369481078928,0.16144144746630995
D,190,D_w190,0.17570288303491433,0.17704935485462397
D,191,D_w191,0.12436801032472328,0.13129461751846697
D,192,D_w192,0.10412711296272387,0.14884906660568453
D,193,D_w193,0.1609795481819888,0.17891912938712023
D,194,D_w194,0.11421275363739136,0.13215944736989568
D,195,D_w195,0.16404461117175162,0.182878726848999
D,196,D_w196,0.1518133560141603,0.220630702730694
D,197,D_w197,0.2237230294906106,0.21231167433440049
D,198,D_w198,0.06983567895978404,0.09732281892278519
D,199,D_w199,0.09284085832749867,0.13817390463653234
D,200,D_w200,0.16910164704987385,0.16295709081972592
D,201,D_w201,0.23669941881191878,0.22239208194650711
D,202,D_w202,0.25629599304602674,0.2520602055589934
D,203,D_w203,0.1544607228166322,0.15119346121897403
D,204,D_w204,0.2094099961957623,0.17648712897388655
D,205,D_w205,0.1452818344752852,0.1762136107690936
D,206,D_w206,0.1179400844535108,0.1728682279235038
D,207,D_w207,0.2257073389910641,0.2119584477726665
D,208,D_w208,0.2544246716222852,0.26878046248076626
D,209,D_w209,0.19867674282935205,0.22558236125280612
D,210,D_w210,0.16229982861302264,0.1669469016432977
D,211,D_w211,0.10549886428090383,0.1254461052106929
D,212,D_w212,0.11847244406232565,0.14493724496917745
D,213,D_w213,0.18351247153421177,0.18602860579841637
D,214,D_w214,0.13703045730150723,0.17656221326482174
D,215,D_w215,0.16009156662433785,0.1807618193320416
D,216,D_w216,0.11759036367690799,0.1881251502953495
D,217,D_w217,0.13865538923969886,0.1320208983868132
D,218,D_w218,0.2943700534294253,0.2265666690707761
D,219,D_w219,0.16192476467733213,0.17582599286395606
D,220,D_w220,0.17678606862796165,0.2266084820570362
D,221,D_w221,0.20329643968053154,0.2806223162361193
D,222,D_w222,0.2771394735637971,0.21087987804718658
D,223,D_w223,0.17957485920812744,0.18710608413047716
D,224,D_w224,0.13060966110017092,0.15110062698609267
D,225,D_w225,0.163888996400865,0.1629602942954345
D,226,D_w226,0.07262591543784025,0.10581742302396492
D,227,D_w227,0.10174463157291858,0.1461153196641097
D,228,D_w228,0.10439243664282291,0.12309244806809241
D,229,D_w229,0.2701437326507804,0.26337733156241366
D,230,D_w230,0.15243204637489502,0.14891619626736569
D,231,D_w231,0.12453486505180714,0.14053710900966473
D,232,D_w232,0.09700592850502274,0.14018109569275633
D,233,D_w233,0.10624928930256425,0.1664851364946777
D,234,D_w234,0.12212484933322626,0.13277618797075563
D,235,D_w235,0.10361449384757412,0.1530274840202545
D,236,D_w236,0.12918583326937055,0.14934001770460095
D,237,D_w237,0.2058612485105263,0.20492134129144518
D,238,D_w238,0.18873605136402305,0.2435201720716406
D,239,D_w239,0.19390271930222672,0.2042984635866625
D,240,D_w240,0.173307923813603,0.190533339554313
D,241,D_w241,0.14531392306397803,0.18000298729990294
D,242,D_w242,0.31242846135345925,0.2746616023744379
D,243,D_w243,0.15741833451866788,0.16515734050624678
D,244,D_w244,0.22167872744050734,0.22713073783735682
D,245,D_w245,0.2298034770163966,0.19494215175933727
D,246,D_w246,0.16890275575446717,0.17376057802716036
D,247,D_w247,0.2037666214835315,0.2178528648495467
D,248,D_w248,0.15773734155316385,0.16763967944155012
D,249,D_w249,0.17567576284819197,0.17044659104861148
D,250,D_w250,0.275672442004301,0.21672943473328202
D,251,D_w251,0.13481272648810708,0.15280240844195445
D,252,D_w252,0.1343317552548398,0.12132641947238415
D,253,D_w253,0.15809090627293565,0.15859628444604118
D,254,D_w254,0.2714589446686855,0.2712946484670873
D,255,D_w255,0.26857759541845017,0.24374823917967794
D,256,D_w256,0.2375605064171146,0.1932391253314568
D,257,D_w257,0.12757331191810403,0.10254874432921258
D,258,D_w258,0.06353353788417085,0.09718719872089487
D,259,D_w259,0.15351952550471457,0.16405281087015944
D,260,D_w260,0.295237805577185,0.2717576353802308
D,261,D_w261,0.09116969298277698,0.13264659450810967
D,262,D_w262,0.18013449894485953,0.13626389472281597
D,263,D_w263,0.007677315243252378,0.010668235400552634
E,0,E_w0,0.8378226297562354,0.5715218508862626
E,1,E_w1,0.03984456954744103,0.12455942284148637
E,2,E_w2,0.062228502326494066,0.0985251109576375
E,3,E_w3,0.06184463656433145,0.09284336585046828
E,4,E_w4,0.06551466516306313,0.09277003376676189
E,5,E_w5,0.2512813826003464,0.2412134612990237
E,6,E_w6,0.1631603947137701,0.1747931744682637
E,7,E_w7,0.14815931832999074,0.200776698943753
E,8,E_w8,0.2244975407331075,0.21528775249379933
E,9,E_w9,0.30369065208204765,0.2656356562855167
E,10,E_w10,0.2803088485877696,0.24742509661381015
E,11,E_w11,0.39210412248253484,0.3031195719702422
E,12,E_w12,0.21771629939437948,0.24529346724926998
E,13,E_w13,0.2541039674326438,0.2390536023035144
E,14,E_w14,0.17899008366937952,0.1591468057919587
E,15,E_w15,0.16271826168331072,0.16379523031003218
E,16,E_w16,0.26344088734562,0.2216448975840748
E,17,E_w17,0.1626274841019409,0.15701143715536187
E,18,E_w18,0.11692836803289391,0.14920549700547295
E,19,E_w19,0.13514420408823205,0.17608068938149762
E,20,E_w20,0.18392017340941627,0.1849580435602404
E,21,E_w21,0.25810831819592317,0.2376516004224584
E,22,E_w22,0.3129777211132386,0.27831969842726445
E,23,E_w23,0.22258085542739095,0.204580315434713
E,24,E_w24,0.24860466645520496,0.21995089956791855
E,25,E_w25,0.2631475150886557,0.2559781541935297
E,26,E_w26,0.179561585928725,0.14940742132584908
E,27,E_w27,0.224967382533837,0.19549346863303743
E,28,E_w28,0.1588349410864618,0.17519301634675186
E,29,E_w29,0.1686983303468122,0.16676964560062632
E,30,E_w30,0.14779227076946724,0.15752297192079825
E,31,E_w31,0.16447666930251295,0.16118402196940768
E,32,E_w32,0.23349856191975035,0.17594909407403087
E,33,E_w33,0.25625305686239436,0.2145956473769507
E,34,E_w34,0.22390492179264468,0.2074682598350982
E,35,E_w35,0.19672184502506018,0.16822669555029132
E,36,E_w36,0.13921668168727014,0.1449158664629419
E,37,E_w37,0.30683719899828615,0.24420340926319356
E,38,E_w38,0.12960604607713772,0.20956844438773461
E,39,E_w39,0.14726171578464645,0.21108435590404548
E,40,E_w40,0.1637094806151618,0.20340786671442257
E,41,E_w41,0.1392452776400457,0.1995441141086925
E,42,E_w42,0.23700500063720972,0.2311415339446535
E,43,E_w43,0.27385993934196806,0.22641985105980247
E,44,E_w44,0.13733931350831372,0.14375171413122875
E,45,E_w45,0.12115547779013133,0.14392033094333534
E,46,E_w46,0.1728797765480796,0.18314340733324677
E,47,E_w47,0.18802130961474456,0.16566897549107829
E,48,E_w48,0.16634381493324274,0.15607103393373448
E,49,E_w49,0.2151344733689716,0.2016269908115129
E,50,E_w50,0.16650148417411822,0.16149173525122754
E,51,E_w51,0.16309039877300027,0.1574481545678802
E,52,E_w52,0.17790448079014043,0.15983474192489855
E,53,E_w53,0.26294349926239774,0.18268771797171396
E,54,E_w54,0.21229406160637906,0.17227887754506588
E,55,E_w55,0.18007260579029605,0.17448956343699895
E,56,E_w56,0.17301884182218286,0.174677163007422
E,57,E_w57,0.2334187874862117,0.21617715735337933
E,58,E_w58,0.16995067142340206,0.17424801299159184
E,59,E_w59,0.16785275823004786,0.15878083234160442
E,60,E_w60,0.18819075159415233,0.17056152384504164
E,61,E_w61,0.23262687696423306,0.1572078330477534
E,62,E_w62,0.1909475900326249,0.1805665374649116
E,63,E_w63,0.2016533567297197,0.18099775918169997
E,64,E_w64,0.19038932918781032,0.18300352085971178
E,65,E_w65,0.21580933764597846,0.18589538632218702
E,66,E_w66,0.20025094269771826,0.184220227131666
E,67,E_w67,0.2140039688942361,0.1908385292992535
E,68,E_w68,0.22184756328809335,0.1632570061788914
E,69,E_w69,0.1723753426046841,0.15649699813711826
E,70,E_w70,0.16487966791934144,0.15807922247151007
E,71,E_w71,0.1435707356891424,0.15709383510255068
E,72,E_w72,0.1626633939510961,0.18450272093209716
E,73,E_w73,0.16418960912461475,0.18903527798610806
E,74,E_w74,0.13452877299392,0.1190336824722138
E,75,E_w75,0.12306619409414994,0.15671602641128213
E,76,E_w76,0.1713914270116318,0.16843002567569687
E,77,E_w77,0.1489563737573456,0.13016537174758014
E,78,E_w78,0.15397622920618764,0.12334504834364644
E,79,E_w79,0.09290085802848538,0.11552019726155777
E,80,E_w80,0.09997867680221592,0.11082923348355397
E,81,E_w81,0.1372405885757589,0.16195049845514692
E,82,E_w82,0.13262340892435354,0.1699158738204001
E,83,E_w83,0.15292360204345323,0.15879145313443307
E,84,E_w84,0.1377477389339725,0.14945803579519476
E,85,E_w85,0.14652841964962784,0.15230312534867557
E,86,E_w86,0.1806997490944258,0.161322779400411
E,87,E_w87,0.1856802889418372,0.152206692608477
E,88,E_w88,0.16769244132840735,0.13747855546405274
E,89,E_w89,0.16166667027573334,0.143720284221949
E,90,E_w90,0.13880243837527456,0.1491440065299934
E,91,E_w91,0.11901030117390114,0.1143605830320041
E,92,E_w92,0.10302757802351488,0.12661521899288525
E,93,E_w93,0.39633791922397293,0.23470143578032107
E,94,E_w94,0.14955974963027147,0.1389239780811839
E,95,E_w95,0.16355579107710494,0.11773324247295229
E,96,E_w96,0.13089660889664917,0.12048737282194318
E,97,E_w97,0.11021855978979075,0.10685653403102535
E,98,E_w98,0.1453798693871497,0.14899232731544845
E,99,E_w99,0.1667959062642798,0.16511845595395672
E,100,E_w100,0.22468872744206905,0.22405633490336524
E,101,E_w101,0.14149423157936167,0.14806230728427416
E,102,E_w102,0.15869200947447756,0.14592947900947204
E,103,E_w103,0.14546476996734364,0.14376455012691355
E,104,E_w104,0.1579397469190975,0.14947818665134432
E,105,E_w105,0.12411833072846633,0.1149470116543221
E,106,E_w106,0.11664587239927036,0.1431371731067526
E,107,E_w107,0.11187650940036506,0.11510613193662605
E,108,E_w108,0.113513523081745,0.13918796604829003
E,109,E_w109,0.13596604061872467,0.13002008755757888
E,110,E_w110,0.19135892467677065,0.16189145397587693
