driver_id,window_id,global_window_id,n_rows,risk_score,iso_anom,iso_score,svm_anom,svm_score,lof_anom,lof_score,consensus_anom,unanimous_anom
C,22,C_w22,20,0.05641053408934787,0,0.39961771585614353,0,-69.15395220283604,0,1.0633677306340554,0,0
C,23,C_w23,20,0.08242600264301564,0,0.40661146392058106,0,-71.19295327412988,0,1.0579768866664618,0,0
C,24,C_w24,20,0.09239163040084523,0,0.42049637244245636,0,-70.95395104099198,0,1.0921626313138848,0,0
C,25,C_w25,20,0.07795967826263064,0,0.4241443577024174,0,-67.31573143151206,0,1.0223787119063876,0,0
C,26,C_w26,20,0.07361419306284411,0,0.4074427461989076,0,-62.109560755859256,1,1.2146046505848425,0,0
C,27,C_w27,20,0.09605081623374906,0,0.40293692671254,0,-70.12822324995416,0,1.0883909291891134,0,0
C,28,C_w28,20,0.10234307431332416,0,0.3918463750381202,0,-83.37639639651424,0,1.0046570624886153,0,0
C,29,C_w29,20,0.12262865498767027,0,0.4172970871458267,0,-79.2962961430185,0,0.9933698362502505,0,0
C,30,C_w30,20,0.08008104769913481,0,0.3972508581545736,0,-79.57301054852142,0,1.0301287528503555,0,0
C,31,C_w31,20,0.09190714060775163,0,0.389751010057535,0,-77.15268863033909,0,1.1045707120311112,0,0
C,32,C_w32,20,0.15799242577657052,0,0.4505720787522605,0,-62.490326651121656,1,1.2860082286425836,0,0
C,33,C_w33,20,0.3553094063204032,1,0.5463428160965638,1,-30.621846806422123,1,1.1911689918714774,1,1
C,34,C_w34,20,0.26620898380568536,1,0.47590561942175885,1,-54.473741615397905,0,1.0263484887180578,1,0
C,35,C_w35,20,0.2738894995046814,1,0.487527936022321,0,-59.94100725694479,0,1.1668616813316761,0,0
C,36,C_w36,20,0.13662950893512213,0,0.4085319398727075,0,-80.70634011051533,0,1.0271971939879991,0,0
C,37,C_w37,20,0.1439362305295479,0,0.42322048231759324,0,-71.32632253632994,0,1.1461824047590583,0,0
C,38,C_w38,20,0.1474919065057757,0,0.4137546550026069,0,-80.79968948805005,0,1.0853559612039805,0,0
C,39,C_w39,20,0.2052697205170591,1,0.4569630074849482,0,-66.51005058026209,1,1.1978648755145729,1,0
C,40,C_w40,20,0.18591105006940634,0,0.4520116297909656,0,-63.65070488564793,0,1.1141862691171256,0,0
C,41,C_w41,20,0.11649769764623547,0,0.3882892575492185,0,-78.30760320012921,0,1.0370272854419034,0,0
C,42,C_w42,20,0.10019116152441268,0,0.3756463503431298,0,-85.48953530675284,0,0.9885229536681637,0,0
C,43,C_w43,20,0.1846503214477466,0,0.43530187818897176,0,-58.93878307224033,1,1.1876092207677484,0,0
C,44,C_w44,20,0.08380644003206796,0,0.4070231058543568,0,-66.5736496417543,0,1.1152117399168218,0,0
C,45,C_w45,20,0.07336172149542607,0,0.4112927417179203,0,-64.29579804096241,0,1.0939311601597677,0,0
C,46,C_w46,20,0.08187908419054962,0,0.3983265773286356,0,-82.06318298145159,0,1.035204721514367,0,0
C,47,C_w47,20,0.08581700697866461,0,0.3837265699716407,0,-81.49659502338744,0,1.085154895766402,0,0
C,48,C_w48,20,0.16247572877185512,0,0.4282896110318036,0,-61.739015338846286,0,1.1418358740657708,0,0
C,49,C_w49,20,0.12344807022913665,0,0.42883501181838324,0,-67.09116146452916,0,1.0705581973707423,0,0
C,50,C_w50,20,0.1436991491627052,0,0.45245710897789104,0,-59.249185918650234,0,1.1613603538732822,0,0
C,51,C_w51,20,0.1716610844029502,1,0.45992596595831553,0,-64.7956224995132,0,1.164353461892168,0,0
C,52,C_w52,20,0.11290963185339281,0,0.4190150707815339,0,-68.46659789605692,0,1.0111032987171729,0,0
C,53,C_w53,20,0.1572525228055022,1,0.46232777465100533,1,-47.77941196971924,1,1.291834713650879,1,1
C,54,C_w54,20,0.11766804138422955,0,0.42895827852708995,0,-57.66634695578892,1,1.1935147835329314,0,0
C,55,C_w55,20,0.12606032822576368,1,0.45429137290824567,1,-42.480378873160134,1,1.2623733646666542,1,1
C,56,C_w56,20,0.14195057008773157,0,0.42466622773403867,1,-51.81201278387742,1,1.2109379538292306,1,0
C,57,C_w57,20,0.08898235261835605,0,0.39805935406126997,0,-79.42944573887824,0,1.019138834587237,0,0
C,58,C_w58,20,0.08892160772353402,0,0.407305156276768,0,-74.01835576742567,0,0.9911056465334301,0,0
C,59,C_w59,20,0.08865632532266488,0,0.41668004358218064,0,-69.48717747477724,0,1.009968175427636,0,0
C,60,C_w60,20,0.10943598730658155,0,0.40188253789765754,0,-71.16922557648525,0,1.075236009619065,0,0
C,61,C_w61,20,0.09056325082531376,0,0.36557725236430116,0,-88.70720052994729,0,1.0104834103828366,0,0
C,62,C_w62,20,0.07598174750371767,0,0.3629650992407474,0,-91.14444727701573,0,1.01093980678544,0,0
C,63,C_w63,20,0.09822071931147042,0,0.3653942116643552,0,-88.4063290386619,0,0.9955126829498842,0,0
C,64,C_w64,20,0.1855017686819394,0,0.4085284028433529,0,-91.49969987006608,0,1.111607424537051,0,0
C,65,C_w65,20,0.1601563108339862,0,0.4324171557728624,0,-79.2427034875707,0,1.0902596124073727,0,0
C,66,C_w66,20,0.09367554821896347,0,0.42640385869322056,0,-73.11822842688406,0,1.0813223383128718,0,0
C,67,C_w67,20,0.09773380067169254,0,0.4445986943058628,0,-63.64933851371518,0,1.1558487453666926,0,0
C,68,C_w68,20,0.04121647523949328,0,0.4309414651116494,0,-69.46511905267687,0,1.0885857161432588,0,0
C,69,C_w69,20,0.04303236378321618,0,0.43429639191745706,0,-68.54691169358269,0,1.0896827509082763,0,0
C,70,C_w70,20,0.04303236378321618,0,0.4323727841774522,0,-68.4115911548744,0,1.0927076806017688,0,0
C,71,C_w71,20,0.11655631744604278,1,0.5056479066265287,1,-22.70379411458402,1,1.6038379236964801,1,1
C,72,C_w72,20,0.12829122730037187,1,0.4868380516977457,1,-51.734622748258225,1,1.1846101517470597,1,1
C,73,C_w73,20,0.12401968489683239,1,0.4867721550361803,1,-51.463561415227844,0,1.1375171675571534,1,0
C,74,C_w74,20,0.09972141656143436,0,0.4512114485447977,0,-66.43676449755705,0,1.040257042867398,0,0
C,75,C_w75,20,0.1049914218216903,0,0.4344470055755369,0,-72.58036662784491,1,1.1971521279475732,0,0
C,76,C_w76,20,0.2655463828274726,1,0.5154411201355573,1,-40.895297578090464,1,1.2361893367899601,1,1
C,77,C_w77,20,0.15366923095382062,1,0.48474386119384605,1,-40.74269455272598,1,1.2841792555202245,1,1
C,78,C_w78,20,0.3309381823619502,1,0.5447548592235039,1,-33.65850275997964,1,1.2091594423067393,1,1
C,79,C_w79,20,0.16471749129361882,1,0.4572413905105934,0,-64.09208646388869,0,1.1405979848747734,0,0
C,80,C_w80,20,0.07859913792267653,0,0.44387772358471533,0,-64.43378078243862,1,1.2265381295717253,0,0
C,81,C_w81,20,0.11485332274457306,0,0.4342265523407299,0,-71.70165059370238,0,1.1518913623840914,0,0
C,82,C_w82,20,0.18471478032348945,1,0.45458447396774315,0,-64.98860146995074,0,1.1504909328599724,0,0
C,83,C_w83,20,0.28931843180398753,1,0.47557450259914374,0,-65.55182567472994,0,1.0484664224117948,0,0
C,84,C_w84,20,0.11444914956721024,0,0.3874278181869115,0,-87.3654232925457,0,1.0024445372410025,0,0
C,85,C_w85,20,0.2558332069828802,1,0.4880946483310066,1,-37.3092159003912,1,1.4441054077831934,1,1
C,86,C_w86,20,0.12028640401810661,0,0.3995153970785764,0,-73.45945484154122,0,1.1009432164103112,0,0
C,87,C_w87,20,0.18323733981835846,0,0.4319787831283715,0,-70.54897231780795,0,1.0483872726802732,0,0
C,88,C_w88,20,0.17752485743717455,0,0.41605833235898654,0,-84.57020803494846,0,1.0973017588229987,0,0
C,89,C_w89,20,0.10919546302494096,0,0.3605626507218962,0,-101.3151067705042,0,0.9882972453795696,0,0
C,90,C_w90,20,0.10321600136554163,0,0.3757425738438492,0,-75.74183633311132,0,1.0817641710911914,0,0
C,91,C_w91,20,0.10663667730822399,0,0.36567175978673294,0,-94.28928631938389,0,0.990253969416315,0,0
C,92,C_w92,20,0.1552718047255972,0,0.3872070700548874,0,-93.60839058576929,0,1.0422655258549436,0,0
C,93,C_w93,20,0.16141631549900243,0,0.3841063233325855,0,-86.38129086481598,0,1.0722415121493505,0,0
C,94,C_w94,20,0.13416713757055382,0,0.3836032844755537,0,-79.37887882415684,0,1.0775653543743562,0,0
C,95,C_w95,20,0.11390750614236717,0,0.37004551523399537,0,-91.56653816575223,0,0.994125709383499,0,0
C,96,C_w96,20,0.13507366131094709,0,0.40953112979719175,0,-81.36334888785746,0,1.013030795271251,0,0
C,97,C_w97,20,0.15139978979266402,0,0.41207345738047685,0,-84.90042817691848,0,1.0458600494968866,0,0
C,98,C_w98,20,0.1291431019932429,0,0.3854447734446185,0,-90.93744749647153,0,1.033666227942079,0,0
C,99,C_w99,20,0.17106686868140047,0,0.42998313598861715,0,-83.1051123248734,0,1.1579482289696272,0,0
C,100,C_w100,20,0.1913591540306568,0,0.42950382656451896,0,-66.01887542238357,1,1.2800707010519674,0,0
C,101,C_w101,20,0.14445664666629981,0,0.39009575400471763,0,-83.99802591851436,0,1.144731811596148,0,0
C,102,C_w102,20,0.12500480809458406,0,0.3781806285294786,0,-86.62713002307895,0,1.0798670179088814,0,0
C,103,C_w103,20,0.14615951031952829,0,0.4049530526644194,0,-78.42761938734684,0,1.103916928313364,0,0
C,104,C_w104,20,0.09898336885086995,0,0.37769760603827235,0,-77.53335240854003,0,1.117810538301162,0,0
C,105,C_w105,20,0.10410646668469876,0,0.37397038976721986,0,-85.65980445418076,0,1.0269373281390988,0,0
C,106,C_w106,20,0.1111144821987498,0,0.3815608189511302,0,-84.10070911257593,0,1.008538709252123,0,0
C,107,C_w107,20,0.09857165237918804,0,0.40075641316524946,0,-71.35094188910293,0,1.0172842335815944,0,0
C,108,C_w108,20,0.15856108711133965,1,0.4586838404770438,1,-56.41769796970889,0,1.1361362382111966,1,0
C,109,C_w109,20,0.21117472516265587,0,0.45263038715188897,1,-56.40148848828119,0,1.1627734592745793,0,0
C,110,C_w110,20,0.17632647172729207,0,0.4203764161861157,1,-56.41733610909375,1,1.368860796352053,1,0
C,111,C_w111,20,0.09927428051146787,0,0.399492748349881,0,-78.80796072152508,0,1.0035436950822076,0,0
C,112,C_w112,20,0.09587469156816161,0,0.39604065161135615,0,-80.60671044112655,0,0.9889177152150259,0,0
C,113,C_w113,20,0.10185016557989422,0,0.4094362166610141,0,-71.17277916052144,0,0.9927985382716576,0,0
C,114,C_w114,20,0.1129011774121402,0,0.4137348236116542,0,-74.02650488809387,0,0.9839244953302982,0,0
C,115,C_w115,20,0.11621153443681734,0,0.4231952059295793,0,-66.72518033268803,0,1.005388867931794,0,0
C,116,C_w116,20,0.10964589804476543,0,0.41815622878878783,0,-68.5967139554254,0,0.9979877384639839,0,0
C,117,C_w117,20,0.10916889769401728,0,0.41467223948518855,0,-65.73055343449376,0,1.0199584165832691,0,0
C,118,C_w118,20,0.10461158657970956,0,0.40294870234218294,0,-62.92108192150625,0,1.1603620308953175,0,0
C,119,C_w119,20,0.10655566843419077,0,0.4060650986840305,0,-73.73353205602825,0,1.0011960191112776,0,0
C,120,C_w120,20,0.09904773330812,0,0.3840061091213774,0,-75.00972429731308,0,1.0539868270586965,0,0
C,121,C_w121,20,0.0944814741686028,0,0.41751948518058224,0,-69.31492075694803,0,1.00043439961588,0,0
C,122,C_w122,20,0.10540643409632078,0,0.4104813966642264,0,-68.85887854954271,0,1.0414022981181563,0,0
C,123,C_w123,20,0.12760741418665209,0,0.4113031604667979,0,-74.48968736286716,0,1.095256327251461,0,0
C,124,C_w124,20,0.10916239432357171,0,0.45356099971652203,0,-56.41791910669948,1,1.2347330055972237,0,0
C,125,C_w125,20,0.18300868710655596,1,0.4574667823683646,0,-66.99658842235988,0,1.1023753686250615,0,0
C,126,C_w126,20,0.1132791139269436,1,0.4687975225404543,1,-50.67757946049899,1,1.179894554168933,1,1
C,127,C_w127,20,0.17425343215539138,1,0.4605349301819471,0,-73.05254716930197,0,1.1282368168547534,0,0
C,128,C_w128,20,0.10082549573722062,0,0.4146781327162888,0,-67.42031251828791,1,1.2000708633771462,0,0
C,129,C_w129,20,0.111136070034158,0,0.4307635416979762,1,-56.326920288943164,1,1.2017131824337908,1,0
C,130,C_w130,20,0.10519025786509441,0,0.41849020376129575,0,-66.19147842011292,1,1.1829717590114417,0,0
C,131,C_w131,20,0.11779698602783883,0,0.4355052336226455,0,-64.99957252527754,0,1.171640719164918,0,0
C,132,C_w132,20,0.13167417517716665,0,0.44839107371879255,0,-61.59764101946673,0,1.0754378971192733,0,0
C,133,C_w133,20,0.16255695954840058,1,0.4847111135416605,1,-45.36012625700203,1,1.2647325869145627,1,1
C,134,C_w134,20,0.16639062465365748,1,0.45483829824677546,1,-55.887260230376654,1,1.178099335659926,1,1
C,135,C_w135,20,0.17205153212837251,1,0.49202311396859966,1,-40.16708514946106,1,1.3845708160736896,1,1
C,136,C_w136,20,0.1712933950431955,1,0.4768974328862522,1,-36.48903285830586,1,1.2932700133500057,1,1
C,137,C_w137,20,0.1446461375224905,1,0.4963718333437801,1,-39.49754541578374,1,1.1916921189058534,1,1
C,138,C_w138,20,0.12892480051061453,1,0.468250135546654,1,-51.55374432492496,0,1.1191582804730977,1,0
C,139,C_w139,20,0.1243967126893534,0,0.44639371637982445,0,-56.98702105631012,0,1.0491218998904854,0,0
C,140,C_w140,20,0.13971157646050605,0,0.43071878338199493,1,-55.64618506986526,1,1.2581983026393158,1,0
C,141,C_w141,20,0.12678318144271647,1,0.4595982323276737,1,-54.800113920296646,0,1.056457623413136,1,0
C,142,C_w142,20,0.15350815939216275,1,0.4746978410154232,1,-45.982839268160966,1,1.217926940871622,1,1
C,143,C_w143,20,0.17351343575460737,1,0.46405432444364525,1,-43.35796044851749,1,1.4276383185733692,1,1
C,144,C_w144,20,0.177765912856891,1,0.46608957918794097,1,-39.55693747425444,1,1.4682773965758675,1,1
C,145,C_w145,20,0.19404318542529236,0,0.4443791660570507,1,-47.03890928690568,1,1.4733849821651945,1,0
C,146,C_w146,20,0.1310010650096998,0,0.42168221713910065,0,-69.04944380700302,0,1.009136665950338,0,0
C,147,C_w147,20,0.14264590625520815,0,0.4055384315511254,0,-64.63102045248309,1,1.1818464954633725,0,0
C,148,C_w148,20,0.16153058331356185,0,0.45090804654264927,0,-61.63407752244365,0,1.147089918383386,0,0
C,149,C_w149,20,0.19960603001833233,0,0.4502323824357367,1,-47.98416738897482,1,1.2637455671664277,1,0
C,150,C_w150,20,0.10638101146051927,0,0.3888977598598257,0,-81.77471311902623,0,1.1296127624883237,0,0
C,151,C_w151,20,0.1098562768138758,0,0.3619043823777661,0,-89.73320664879807,0,0.9799407697654221,0,0
C,152,C_w152,20,0.10327818330783821,0,0.3874265798390138,0,-82.2134531608972,0,1.0276318042522548,0,0
C,153,C_w153,20,0.08891726800098226,0,0.39091300561609355,0,-73.91848053992894,0,1.1177153449284747,0,0
C,154,C_w154,20,0.10931880102358985,0,0.4068028465756723,0,-73.24800857612907,0,0.9868392241920181,0,0
C,155,C_w155,20,0.10316874373043597,0,0.4081109239076244,0,-67.06890347603075,0,1.020475298518694,0,0
C,156,C_w156,20,0.12497589887060774,0,0.41611308492675764,0,-75.553605554713,0,1.0066010619342953,0,0
C,157,C_w157,20,0.12582100302762367,0,0.44750182781875003,1,-56.41737242117909,0,1.0802299871536396,0,0
C,158,C_w158,20,0.13828865410697844,1,0.4587147509913747,1,-48.652525247372246,0,1.1288288383906848,1,0
C,159,C_w159,20,0.13932232170047734,1,0.4555162569232411,0,-56.87860276536584,0,1.1123039830401962,0,0
C,160,C_w160,20,0.11827074182750423,0,0.43819412674053,0,-61.35415528459323,0,1.036323904911283,0,0
C,161,C_w161,20,0.1189266429284311,0,0.4092461610800334,0,-72.8853059589123,0,1.0079277603098773,0,0
C,162,C_w162,20,0.12009977419494472,0,0.41560871784343073,0,-70.67727944832379,0,1.0074284632214852,0,0
C,163,C_w163,20,0.12187766266904808,0,0.4502693803904875,1,-49.05386932980422,0,1.1364510101696699,0,0
C,164,C_w164,20,0.11742984166996356,0,0.40832478371770936,0,-64.38536557796917,0,1.1689561951110101,0,0
C,165,C_w165,20,0.1116654414157886,0,0.4219550858147137,0,-67.02092413949909,0,1.1202662170579751,0,0
C,166,C_w166,20,0.13011800964074358,0,0.41598622724098405,0,-73.56844646906195,0,1.0701478094054915,0,0
C,167,C_w167,20,0.18104284762882344,0,0.4335768462529814,0,-66.21846002587895,0,1.110174954313209,0,0
C,168,C_w168,20,0.1466046562245324,0,0.4451788326893423,0,-57.808318907029665,0,1.086775318551015,0,0
C,169,C_w169,20,0.12743824975303317,0,0.4288042643170209,0,-63.140423476164266,0,1.0354285211623788,0,0
C,170,C_w170,20,0.11334886716004182,0,0.4310999421747426,0,-67.79162862772078,0,1.021452921636415,0,0
C,171,C_w171,20,0.14707837856548123,0,0.4459494595654906,0,-59.735884701499224,0,1.092591869495754,0,0
C,172,C_w172,20,0.1387195179183215,1,0.47421455158353254,1,-49.38569368313135,0,1.1377811017248387,1,0
C,173,C_w173,20,0.17227209824187004,0,0.4140584425408004,0,-68.29587817276904,0,1.140889925719495,0,0
C,174,C_w174,20,0.09475455710212662,0,0.3865891012963804,0,-74.85040112714621,0,1.047136738057251,0,0
C,175,C_w175,20,0.12033469899498472,0,0.4144065008538309,0,-71.75723134313678,0,0.9993292421417217,0,0
C,176,C_w176,20,0.10681616126144856,0,0.4431967657060621,1,-56.22560485993032,0,1.0435994533808064,0,0
C,177,C_w177,20,0.10700746739075802,0,0.4466715898660894,1,-53.34840482765341,0,1.0515234464401004,0,0
C,178,C_w178,20,0.09792874729559052,0,0.44281065171416234,1,-51.33184091300642,0,1.0521688580454982,0,0
C,179,C_w179,20,0.10793852156684451,0,0.4447200257430337,1,-51.90447946317873,0,1.072889214202167,0,0
C,180,C_w180,20,0.12117913618164033,0,0.4018193033009353,0,-67.85933065718001,0,1.0714494670375978,0,0
C,181,C_w181,20,0.12282364987049238,0,0.41876478637045583,0,-67.74584540561321,0,1.0079920251264363,0,0
C,182,C_w182,20,0.10279388997636424,0,0.43267442193608896,0,-63.921024716268164,0,1.006185126151116,0,0
C,183,C_w183,20,0.09833800612055149,0,0.43400630623561365,0,-58.50429971068408,0,1.0249715659602774,0,0
C,184,C_w184,20,0.12234075160206925,0,0.4263755982668627,0,-61.60699995395851,0,1.0960472578931226,0,0
C,185,C_w185,20,0.15269583715546223,0,0.40589462749477,0,-72.44520977496859,0,1.1492688921369472,0,0
C,186,C_w186,20,0.14267521319208945,0,0.38853126092411994,0,-81.38204794919162,0,1.051085961038493,0,0
C,187,C_w187,20,0.11928093123081454,0,0.41213792677699446,0,-68.88716023696998,0,1.0558957588445452,0,0
C,188,C_w188,20,0.09735490592151524,0,0.39209802122026866,0,-81.14270788316846,0,0.9928622782530344,0,0
C,189,C_w189,20,0.10497272400489811,0,0.4410789277242689,1,-55.321256895525444,0,1.0724345733639895,0,0
C,190,C_w190,20,0.13633060677544065,0,0.45051159068873586,1,-53.1352397805313,0,1.1486034456712428,0,0
C,191,C_w191,20,0.09488001635045931,0,0.40259991027626785,0,-70.51670055276303,0,1.081116649748082,0,0
C,192,C_w192,20,0.08826866458590663,0,0.4081924926059194,0,-66.79223048548296,0,1.0006759023501508,0,0
C,193,C_w193,20,0.11751413365144456,0,0.4167377523112642,0,-69.08667646224686,0,1.0171436266065776,0,0
C,194,C_w194,20,0.12229466560890899,0,0.40831012387440246,0,-76.51613482114905,0,0.9952302313046207,0,0
C,195,C_w195,20,0.13127146557033303,0,0.4305911686669947,0,-63.615209801799466,0,1.0768892534800556,0,0
C,196,C_w196,20,0.1412969487771631,0,0.4192623473988812,0,-69.41137497595143,0,1.044754803786874,0,0
C,197,C_w197,20,0.16467122483110774,0,0.4306508019741396,0,-63.38403723919735,0,1.1133403977025167,0,0
C,198,C_w198,20,0.1408306162655293,0,0.4512686893485129,0,-61.83063914800593,0,1.1411188125518195,0,0
C,199,C_w199,20,0.09000154309180411,0,0.4407261965138122,0,-61.572979507216154,0,1.0646533711601518,0,0
C,200,C_w200,20,0.12296655542563206,1,0.4609829768546421,1,-54.608125910844535,1,1.197773521732145,1,1
C,201,C_w201,20,0.10790590939731122,0,0.4085524364428888,0,-70.43321779542697,0,1.1348000840993524,0,0
C,202,C_w202,20,0.13557039607252452,0,0.43887618848586507,0,-56.45063550820436,1,1.301902238359799,0,0
C,203,C_w203,20,0.1864933210728102,1,0.4582176046162012,1,-52.78763283871329,1,1.307717418646909,1,1
C,204,C_w204,20,0.1056907576761701,0,0.39573313504596597,0,-84.22885772053273,0,1.0541795881487481,0,0
C,205,C_w205,20,0.1152162363104465,0,0.3878607822789238,0,-87.63144079043192,0,1.0109037004734578,0,0
C,206,C_w206,20,0.125072120122009,0,0.42547495935562446,0,-77.16812150850834,0,1.0360629765113538,0,0
C,207,C_w207,20,0.10314072848846115,0,0.3886911911078443,0,-86.45395057866122,0,1.0444125206795045,0,0
C,208,C_w208,20,0.09703890043302653,0,0.41716573103454646,0,-77.26298656850341,0,0.9843613075650396,0,0
C,209,C_w209,20,0.07859567557560285,0,0.4173499708830226,0,-74.08987039795744,0,0.9885378040902891,0,0
C,210,C_w210,20,0.10883433545350028,1,0.45659108821603017,0,-59.178019163391205,0,1.0601159482044384,0,0
C,211,C_w211,20,0.10716833505962989,0,0.4452753818987349,0,-66.19058939292833,0,1.0035258299599725,0,0
C,212,C_w212,20,0.09657526513676226,0,0.41568400350025403,0,-70.91182958685877,0,1.0143163536065674,0,0
C,213,C_w213,20,0.0836694179144874,0,0.44135893963620004,0,-64.21675265044516,0,0.994425034634293,0,0
C,214,C_w214,20,0.1432671129408496,0,0.4490429180659194,0,-61.334979651262955,0,1.1549355103310817,0,0
C,215,C_w215,20,0.17728156219811853,0,0.4391990017043372,0,-60.977438014373185,1,1.1747663616986777,0,0
C,216,C_w216,20,0.10944916374790334,0,0.3816188297204065,0,-73.64030682666784,0,1.0370278493062801,0,0
C,217,C_w217,20,0.0944272653670567,0,0.39933300363365126,0,-67.1706400012006,0,1.04566423519371,0,0
C,218,C_w218,20,0.08451959273259615,0,0.4184647420341691,0,-62.34441868539042,0,1.1005226912108037,0,0
C,219,C_w219,20,0.11784400054088358,0,0.4191093847202985,0,-72.43952183055104,0,1.0547982928993298,0,0
C,220,C_w220,20,0.1375672177305807,0,0.4254555186899846,0,-63.752944417454074,0,1.1435895082068888,0,0
C,221,C_w221,20,0.14183998183799415,0,0.42495967212397157,0,-67.6008482618603,0,1.1130505557749841,0,0
C,222,C_w222,20,0.13113062758407654,0,0.4411475709997272,0,-60.06648663202934,0,1.1018899129822188,0,0
C,223,C_w223,20,0.14395968102405587,0,0.43873326309134886,0,-66.57094132208869,0,1.0657903174381773,0,0
C,224,C_w224,20,0.12841578774211826,0,0.41178041718851194,0,-78.1861451589357,0,0.9975931415089662,0,0
C,225,C_w225,20,0.10711611786604533,0,0.39924656332082376,0,-74.8211090838496,0,1.0023105243705135,0,0
C,226,C_w226,20,0.12056826694059092,0,0.429580321737803,0,-62.892608496874644,0,1.161440223408352,0,0
C,227,C_w227,20,0.15654828437579227,0,0.4492521814918192,0,-60.72526482197514,0,1.142457352803654,0,0
C,228,C_w228,20,0.15879555282218957,1,0.4572175591733837,1,-56.132051815392174,0,1.1328660822350196,1,0
C,229,C_w229,20,0.12068286013246259,0,0.44754108242232904,1,-54.48082162535302,0,1.132277220604177,0,0
C,230,C_w230,20,0.12853759064040715,0,0.43475527771418543,0,-64.34207415660448,0,1.042215133964932,0,0
C,231,C_w231,20,0.1498984805212125,1,0.4635529857907367,1,-54.29480396154064,0,1.1153389679460746,1,0
C,232,C_w232,20,0.1713846124701696,1,0.4744776584206398,0,-59.24891619218755,0,1.1237881516662367,0,0
C,233,C_w233,20,0.21505754316467915,1,0.5009044540045703,1,-41.97092982546408,1,1.322277485638619,1,1
C,234,C_w234,20,0.15904477255420013,0,0.45331192065857495,0,-61.34931585960049,0,1.1462337089254981,0,0
C,235,C_w235,20,0.13369014402367851,0,0.40537979513710487,0,-82.10311772392345,0,0.9988411474092134,0,0
C,236,C_w236,20,0.1528193612588694,0,0.4184008444837856,0,-73.83385584197985,0,1.0132457344795354,0,0
C,237,C_w237,20,0.1306394623615911,1,0.4629091937013541,0,-61.49744232540848,0,1.063442309723571,0,0
C,238,C_w238,20,0.12477064738124306,0,0.42062189088680524,0,-70.47664065575655,0,1.0025179842077754,0,0
C,239,C_w239,20,0.14063996589911182,0,0.40244544665762394,0,-73.79817291572022,0,1.0990985094494705,0,0
C,240,C_w240,20,0.1441553688826408,0,0.41464500219063255,0,-75.45844823194751,0,1.0482031204510633,0,0
C,241,C_w241,20,0.12254926399297215,0,0.45279341359784575,1,-54.83099491140603,0,1.0778779374966025,0,0
C,242,C_w242,20,0.0958272038826517,0,0.4266386660718537,0,-62.687908529172496,0,1.0423084064024597,0,0
C,243,C_w243,20,0.12592880503583379,0,0.40601428825887953,0,-78.05923348207874,0,0.9939174653623001,0,0
C,244,C_w244,20,0.11033115350982406,0,0.39489775812953276,0,-72.98708878053262,0,1.0359776468330173,0,0
C,245,C_w245,20,0.11158573817395023,0,0.4152905919109365,0,-68.9290743875203,0,0.9981740772472599,0,0
C,246,C_w246,20,0.08812245066814998,0,0.41143820357389926,0,-70.52335270696116,0,1.0169997227962257,0,0
C,247,C_w247,20,0.0942533234024711,0,0.40162726339381766,0,-76.11005649181693,0,0.9992388344658802,0,0
C,248,C_w248,20,0.11297790158659089,0,0.4346279492615142,0,-62.798542129864906,0,1.0469233476988165,0,0
C,249,C_w249,20,0.11224946568925315,0,0.45250257860588244,0,-58.07389098288569,0,1.156187411657455,0,0
C,250,C_w250,20,0.13620825959302893,0,0.4324473466534878,0,-67.60910109179646,0,1.0310071200942135,0,0
C,251,C_w251,20,0.15130312404826848,0,0.4403109681088249,0,-57.559869078384054,0,1.0979876014458785,0,0
C,252,C_w252,20,0.09995338460129548,0,0.4027539382477422,0,-68.98335833032442,0,1.0278847671135125,0,0
C,253,C_w253,20,0.10693535277593531,0,0.3855340651472666,0,-75.88674654712999,0,1.015362298714997,0,0
C,254,C_w254,20,0.10570002449317571,0,0.40735631128650085,0,-69.54875706652123,0,1.0034651274390314,0,0
C,255,C_w255,20,0.09667174874374479,0,0.3885652874265913,0,-68.89938702357153,0,1.0129755797508577,0,0
C,256,C_w256,20,0.10290604952678534,0,0.39225644908866714,0,-64.67507126763948,0,1.0663744948526588,0,0
C,257,C_w257,20,0.1122090311601429,0,0.4272819428902811,0,-65.32007862520021,0,1.0898363727781024,0,0
C,258,C_w258,20,0.12573169905019163,0,0.3914254371912264,0,-74.94238839560268,0,1.0488367078846668,0,0
C,259,C_w259,20,0.13390956053244915,0,0.41669433563861585,0,-76.06206062737748,0,0.9971869944747512,0,0
C,260,C_w260,20,0.12644356956607047,0,0.43611225395879566,0,-65.39537474885073,0,1.1080743637436705,0,0
C,261,C_w261,20,0.19708396606806597,0,0.45377407049437046,0,-62.27908223473051,1,1.24117673391241,0,0
C,262,C_w262,20,0.13872695578509364,0,0.4215654343928548,0,-70.74291696073122,0,1.076134332499046,0,0
C,263,C_w263,20,0.09874039416069298,0,0.4129270412154491,0,-68.7855330791062,0,1.0745390587505699,0,0
C,264,C_w264,20,0.11805828810143972,0,0.40703920216778955,0,-64.39536709923765,0,1.0973012020949897,0,0
C,265,C_w265,20,0.1515838918048353,0,0.40074316745645916,0,-80.02609410141933,0,1.0105179275778648,0,0
C,266,C_w266,20,0.11715349212286642,0,0.42882550743841436,0,-60.400464802304406,0,1.0389862277696529,0,0
