driver_id,window_id,global_window_id,cluster
C,352,C_w352,0
C,353,C_w353,1
C,354,C_w354,1
C,355,C_w355,1
C,356,C_w356,0
C,357,C_w357,0
C,358,C_w358,1
C,359,C_w359,0
C,360,C_w360,0
C,361,C_w361,0
C,362,C_w362,0
C,363,C_w363,0
C,364,C_w364,0
C,365,C_w365,2
C,366,C_w366,2
C,367,C_w367,2
C,368,C_w368,0
C,369,C_w369,2
C,370,C_w370,2
C,371,C_w371,2
C,372,C_w372,1
C,373,C_w373,1
C,374,C_w374,0
C,375,C_w375,1
C,376,C_w376,0
C,377,C_w377,0
C,378,C_w378,0
C,379,C_w379,0
C,380,C_w380,0
C,381,C_w381,0
C,382,C_w382,0
C,383,C_w383,1
C,384,C_w384,1
C,385,C_w385,0
C,386,C_w386,0
C,387,C_w387,1
C,388,C_w388,0
C,389,C_w389,0
C,390,C_w390,0
C,391,C_w391,0
C,392,C_w392,0
C,393,C_w393,0
C,394,C_w394,1
C,395,C_w395,1
C,396,C_w396,1
C,397,C_w397,1
C,398,C_w398,1
C,399,C_w399,1
C,400,C_w400,1
C,401,C_w401,1
C,402,C_w402,1
C,403,C_w403,1
D,0,D_w0,0
D,1,D_w1,0
D,2,D_w2,0
D,3,D_w3,0
D,4,D_w4,0
D,5,D_w5,0
D,6,D_w6,0
D,7,D_w7,0
D,8,D_w8,0
D,9,D_w9,0
D,10,D_w10,0
D,11,D_w11,0
D,12,D_w12,0
D,13,D_w13,0
D,14,D_w14,0
D,15,D_w15,0
D,16,D_w16,0
D,17,D_w17,0
D,18,D_w18,2
D,19,D_w19,1
D,20,D_w20,1
D,21,D_w21,0
D,22,D_w22,2
D,23,D_w23,2
D,24,D_w24,2
D,25,D_w25,2
D,26,D_w26,1
D,27,D_w27,1
D,28,D_w28,2
D,29,D_w29,2
D,30,D_w30,1
D,31,D_w31,1
D,32,D_w32,1
D,33,D_w33,1
D,34,D_w34,2
D,35,D_w35,1
D,36,D_w36,1
D,37,D_w37,1
D,38,D_w38,2
D,39,D_w39,1
D,40,D_w40,1
D,41,D_w41,1
D,42,D_w42,1
D,43,D_w43,2
D,44,D_w44,2
D,45,D_w45,2
D,46,D_w46,2
D,47,D_w47,1
D,48,D_w48,1
D,49,D_w49,1
D,50,D_w50,1
D,51,D_w51,1
D,52,D_w52,1
D,53,D_w53,1
D,54,D_w54,1
D,55,D_w55,2
D,56,D_w56,1
D,57,D_w57,1
D,58,D_w58,1
D,59,D_w59,1
D,60,D_w60,2
D,61,D_w61,2
D,62,D_w62,2
D,63,D_w63,1
D,64,D_w64,1
D,65,D_w65,1
D,66,D_w66,1
D,67,D_w67,1
D,68,D_w68,2
D,69,D_w69,1
D,70,D_w70,1
D,71,D_w71,2
D,72,D_w72,2
D,73,D_w73,0
D,74,D_w74,2
D,75,D_w75,1
D,76,D_w76,1
D,77,D_w77,1
D,78,D_w78,1
D,79,D_w79,1
D,80,D_w80,2
D,81,D_w81,2
D,82,D_w82,1
D,83,D_w83,1
D,84,D_w84,1
D,85,D_w85,1
D,86,D_w86,1
D,87,D_w87,1
D,88,D_w88,1
D,89,D_w89,1
D,90,D_w90,1
D,91,D_w91,2
D,92,D_w92,0
D,93,D_w93,1
D,94,D_w94,1
D,95,D_w95,1
D,96,D_w96,1
D,97,D_w97,1
D,98,D_w98,1
D,99,D_w99,1
D,100,D_w100,1
D,101,D_w101,2
D,102,D_w102,2
D,103,D_w103,1
D,104,D_w104,2
D,105,D_w105,2
D,106,D_w106,2
D,107,D_w107,1
D,108,D_w108,1
D,109,D_w109,1
D,110,D_w110,2
D,111,D_w111,2
D,112,D_w112,2
D,113,D_w113,2
D,114,D_w114,2
D,115,D_w115,1
D,116,D_w116,1
D,117,D_w117,1
D,118,D_w118,2
D,119,D_w119,2
D,120,D_w120,1
D,121,D_w121,1
D,122,D_w122,1
D,123,D_w123,1
D,124,D_w124,2
D,125,D_w125,2
D,126,D_w126,2
D,127,D_w127,2
D,128,D_w128,1
D,129,D_w129,1
D,130,D_w130,1
D,131,D_w131,1
D,132,D_w132,1
D,133,D_w133,1
D,134,D_w134,1
D,135,D_w135,2
D,136,D_w136,2
D,137,D_w137,2
D,138,D_w138,2
D,139,D_w139,2
D,140,D_w140,2
D,141,D_w141,1
D,142,D_w142,2
D,143,D_w143,2
D,144,D_w144,1
D,145,D_w145,2
D,146,D_w146,2
D,147,D_w147,2
D,148,D_w148,2
D,149,D_w149,2
D,150,D_w150,2
D,151,D_w151,2
D,152,D_w152,0
D,153,D_w153,2
D,154,D_w154,2
D,155,D_w155,2
D,156,D_w156,2
D,157,D_w157,2
D,158,D_w158,2
D,159,D_w159,2
D,160,D_w160,2
D,161,D_w161,2
D,162,D_w162,1
D,163,D_w163,1
D,164,D_w164,1
D,165,D_w165,1
D,166,D_w166,2
D,167,D_w167,1
D,168,D_w168,1
D,169,D_w169,1
D,170,D_w170,1
D,171,D_w171,1
D,172,D_w172,1
D,173,D_w173,1
D,174,D_w174,1
D,175,D_w175,1
D,176,D_w176,2
D,177,D_w177,2
D,178,D_w178,2
D,179,D_w179,1
D,180,D_w180,1
D,181,D_w181,2
D,182,D_w182,2
D,183,D_w183,1
D,184,D_w184,2
D,185,D_w185,1
D,186,D_w186,1
D,187,D_w187,1
D,188,D_w188,1
D,189,D_w189,1
D,190,D_w190,1
D,191,D_w191,2
D,192,D_w192,2
D,193,D_w193,1
D,194,D_w194,2
D,195,D_w195,2
D,196,D_w196,1
D,197,D_w197,2
D,198,D_w198,2
D,199,D_w199,2
D,200,D_w200,2
D,201,D_w201,2
D,202,D_w202,2
D,203,D_w203,2
D,204,D_w204,1
D,205,D_w205,1
D,206,D_w206,2
D,207,D_w207,2
D,208,D_w208,2
D,209,D_w209,2
D,210,D_w210,2
D,211,D_w211,1
D,212,D_w212,2
D,213,D_w213,2
D,214,D_w214,1
D,215,D_w215,1
D,216,D_w216,2
D,217,D_w217,2
D,218,D_w218,2
D,219,D_w219,2
D,220,D_w220,1
D,221,D_w221,1
D,222,D_w222,2
D,223,D_w223,2
D,224,D_w224,2
D,225,D_w225,1
D,226,D_w226,1
D,227,D_w227,2
D,228,D_w228,1
D,229,D_w229,1
D,230,D_w230,1
D,231,D_w231,2
D,232,D_w232,2
D,233,D_w233,2
D,234,D_w234,2
D,235,D_w235,1
D,236,D_w236,1
D,237,D_w237,1
D,238,D_w238,1
D,239,D_w239,2
D,240,D_w240,1
D,241,D_w241,2
D,242,D_w242,1
D,243,D_w243,1
D,244,D_w244,2
D,245,D_w245,2
D,246,D_w246,1
D,247,D_w247,2
D,248,D_w248,2
D,249,D_w249,1
D,250,D_w250,2
D,251,D_w251,1
D,252,D_w252,2
D,253,D_w253,1
D,254,D_w254,1
D,255,D_w255,1
D,256,D_w256,1
D,257,D_w257,1
D,258,D_w258,1
D,259,D_w259,1
D,260,D_w260,1
D,261,D_w261,1
D,262,D_w262,2
D,263,D_w263,2
D,264,D_w264,2
D,265,D_w265,1
D,266,D_w266,1
D,267,D_w267,2
D,268,D_w268,1
D,269,D_w269,1
D,270,D_w270,1
D,271,D_w271,1
D,272,D_w272,1
D,273,D_w273,2
D,274,D_w274,1
D,275,D_w275,1
D,276,D_w276,1
D,277,D_w277,1
D,278,D_w278,1
D,279,D_w279,1
D,280,D_w280,1
D,281,D_w281,1
D,282,D_w282,1
D,283,D_w283,1
D,284,D_w284,1
D,285,D_w285,1
D,286,D_w286,1
D,287,D_w287,2
D,288,D_w288,2
D,289,D_w289,1
D,290,D_w290,2
D,291,D_w291,1
D,292,D_w292,1
D,293,D_w293,2
D,294,D_w294,2
D,295,D_w295,1
D,296,D_w296,1
D,297,D_w297,2
D,298,D_w298,1
D,299,D_w299,1
D,300,D_w300,1
D,301,D_w301,2
D,302,D_w302,1
D,303,D_w303,1
D,304,D_w304,1
D,305,D_w305,1
D,306,D_w306,1
D,307,D_w307,2
D,308,D_w308,2
D,309,D_w309,2
D,310,D_w310,1
D,311,D_w311,1
D,312,D_w312,1
D,313,D_w313,2
D,314,D_w314,1
D,315,D_w315,1
D,316,D_w316,1
D,317,D_w317,1
D,318,D_w318,1
D,319,D_w319,1
D,320,D_w320,1
D,321,D_w321,1
D,322,D_w322,1
D,323,D_w323,1
D,324,D_w324,2
D,325,D_w325,1
D,326,D_w326,1
D,327,D_w327,2
D,328,D_w328,2
D,329,D_w329,1
D,330,D_w330,1
D,331,D_w331,1
D,332,D_w332,2
D,333,D_w333,1
D,334,D_w334,1
D,335,D_w335,1
D,336,D_w336,1
D,337,D_w337,2
D,338,D_w338,2
D,339,D_w339,1
D,340,D_w340,0
D,341,D_w341,1
D,342,D_w342,2
D,343,D_w343,0
D,344,D_w344,1
D,345,D_w345,1
D,346,D_w346,1
D,347,D_w347,1
D,348,D_w348,2
D,349,D_w349,2
D,350,D_w350,2
D,351,D_w351,1
D,352,D_w352,1
D,353,D_w353,1
D,354,D_w354,1
D,355,D_w355,1
D,356,D_w356,1
D,357,D_w357,1
D,358,D_w358,1
D,359,D_w359,2
D,360,D_w360,2
D,361,D_w361,1
D,362,D_w362,1
D,363,D_w363,1
D,364,D_w364,0
D,365,D_w365,0
D,366,D_w366,2
D,367,D_w367,2
D,368,D_w368,1
D,369,D_w369,1
D,370,D_w370,1
D,371,D_w371,0
D,372,D_w372,1
D,373,D_w373,1
D,374,D_w374,1
D,375,D_w375,0
D,376,D_w376,0
D,377,D_w377,1
D,378,D_w378,1
D,379,D_w379,1
D,380,D_w380,1
D,381,D_w381,1
D,382,D_w382,1
D,383,D_w383,1
D,384,D_w384,1
D,385,D_w385,1
D,386,D_w386,0
D,387,D_w387,0
D,388,D_w388,1
D,389,D_w389,1
D,390,D_w390,1
D,391,D_w391,0
D,392,D_w392,0
D,393,D_w393,0
D,394,D_w394,0
D,395,D_w395,1
D,396,D_w396,1
D,397,D_w397,1
D,398,D_w398,1
D,399,D_w399,1
D,400,D_w400,1
D,401,D_w401,1
D,402,D_w402,1
D,403,D_w403,2
D,404,D_w404,2
D,405,D_w405,2
D,406,D_w406,1
D,407,D_w407,1
D,408,D_w408,1
D,409,D_w409,1
D,410,D_w410,1
D,411,D_w411,1
D,412,D_w412,1
D,413,D_w413,1
D,414,D_w414,1
D,415,D_w415,0
D,416,D_w416,0
D,417,D_w417,0
D,418,D_w418,0
D,419,D_w419,0
D,420,D_w420,1
D,421,D_w421,1
D,422,D_w422,1
D,423,D_w423,1
D,424,D_w424,1
D,425,D_w425,1
D,426,D_w426,1
D,427,D_w427,1
D,428,D_w428,2
D,429,D_w429,2
D,430,D_w430,1
D,431,D_w431,2
D,432,D_w432,2
D,433,D_w433,1
D,434,D_w434,1
D,435,D_w435,1
D,436,D_w436,0
D,437,D_w437,1
D,438,D_w438,1
D,439,D_w439,1
D,440,D_w440,1
D,441,D_w441,0
D,442,D_w442,0
D,443,D_w443,0
D,444,D_w444,0
D,445,D_w445,0
D,446,D_w446,2
D,447,D_w447,2
D,448,D_w448,1
D,449,D_w449,1
D,450,D_w450,2
D,451,D_w451,1
D,452,D_w452,1
D,453,D_w453,2
D,454,D_w454,1
D,455,D_w455,1
D,456,D_w456,1
D,457,D_w457,1
D,458,D_w458,2
D,459,D_w459,2
D,460,D_w460,1
D,461,D_w461,1
D,462,D_w462,1
D,463,D_w463,1
D,464,D_w464,1
D,465,D_w465,1
D,466,D_w466,2
D,467,D_w467,1
D,468,D_w468,1
D,469,D_w469,1
D,470,D_w470,2
D,471,D_w471,2
D,472,D_w472,2
D,473,D_w473,1
D,474,D_w474,1
D,475,D_w475,0
D,476,D_w476,2
D,477,D_w477,2
D,478,D_w478,1
D,479,D_w479,0
D,480,D_w480,1
D,481,D_w481,1
D,482,D_w482,1
D,483,D_w483,1
D,484,D_w484,0
D,485,D_w485,0
D,486,D_w486,2
D,487,D_w487,2
D,488,D_w488,2
D,489,D_w489,0
D,490,D_w490,0
D,491,D_w491,0
D,492,D_w492,1
D,493,D_w493,1
D,494,D_w494,0
D,495,D_w495,0
D,496,D_w496,1
D,497,D_w497,1
D,498,D_w498,1
D,499,D_w499,0
D,500,D_w500,0
D,501,D_w501,0
D,502,D_w502,1
D,503,D_w503,1
D,504,D_w504,1
D,505,D_w505,1
D,506,D_w506,0
D,507,D_w507,1
D,508,D_w508,0
D,509,D_w509,0
D,510,D_w510,0
D,511,D_w511,0
D,512,D_w512,1
D,513,D_w513,0
D,514,D_w514,1
D,515,D_w515,1
D,516,D_w516,1
D,517,D_w517,1
D,518,D_w518,0
D,519,D_w519,1
D,520,D_w520,0
D,521,D_w521,0
D,522,D_w522,1
D,523,D_w523,1
D,524,D_w524,0
D,525,D_w525,0
D,526,D_w526,1
E,0,E_w0,0
E,1,E_w1,1
E,2,E_w2,1
E,3,E_w3,1
E,4,E_w4,1
E,5,E_w5,1
E,6,E_w6,1
E,7,E_w7,1
E,8,E_w8,1
E,9,E_w9,1
E,10,E_w10,0
E,11,E_w11,0
E,12,E_w12,0
E,13,E_w13,1
E,14,E_w14,0
E,15,E_w15,0
E,16,E_w16,0
E,17,E_w17,0
E,18,E_w18,2
E,19,E_w19,2
E,20,E_w20,0
E,21,E_w21,0
E,22,E_w22,0
E,23,E_w23,0
E,24,E_w24,1
E,25,E_w25,0
E,26,E_w26,1
E,27,E_w27,0
E,28,E_w28,2
E,29,E_w29,1
E,30,E_w30,2
E,31,E_w31,2
E,32,E_w32,1
E,33,E_w33,0
E,34,E_w34,1
E,35,E_w35,1
E,36,E_w36,1
E,37,E_w37,1
E,38,E_w38,1
E,39,E_w39,0
E,40,E_w40,0
E,41,E_w41,0
E,42,E_w42,1
E,43,E_w43,0
E,44,E_w44,0
E,45,E_w45,0
E,46,E_w46,1
E,47,E_w47,0
E,48,E_w48,0
E,49,E_w49,1
E,50,E_w50,2
E,51,E_w51,0
E,52,E_w52,1
E,53,E_w53,1
E,54,E_w54,2
E,55,E_w55,2
E,56,E_w56,1
E,57,E_w57,1
E,58,E_w58,1
E,59,E_w59,1
E,60,E_w60,1
E,61,E_w61,1
E,62,E_w62,1
E,63,E_w63,1
E,64,E_w64,1
E,65,E_w65,1
E,66,E_w66,2
E,67,E_w67,2
E,68,E_w68,2
E,69,E_w69,1
E,70,E_w70,1
E,71,E_w71,1
E,72,E_w72,1
E,73,E_w73,1
E,74,E_w74,0
E,75,E_w75,0
E,76,E_w76,1
E,77,E_w77,1
E,78,E_w78,1
E,79,E_w79,1
E,80,E_w80,1
E,81,E_w81,2
E,82,E_w82,1
E,83,E_w83,1
E,84,E_w84,1
E,85,E_w85,1
E,86,E_w86,2
E,87,E_w87,1
E,88,E_w88,1
E,89,E_w89,1
E,90,E_w90,1
E,91,E_w91,1
E,92,E_w92,1
E,93,E_w93,1
E,94,E_w94,2
E,95,E_w95,1
E,96,E_w96,1
E,97,E_w97,1
E,98,E_w98,1
E,99,E_w99,1
E,100,E_w100,1
E,101,E_w101,1
E,102,E_w102,1
E,103,E_w103,1
E,104,E_w104,1
E,105,E_w105,2
E,106,E_w106,1
E,107,E_w107,1
E,108,E_w108,1
E,109,E_w109,1
E,110,E_w110,1
E,111,E_w111,2
E,112,E_w112,2
E,113,E_w113,2
E,114,E_w114,2
E,115,E_w115,2
E,116,E_w116,2
E,117,E_w117,2
E,118,E_w118,2
E,119,E_w119,2
E,120,E_w120,2
E,121,E_w121,2
E,122,E_w122,1
E,123,E_w123,2
E,124,E_w124,2
E,125,E_w125,2
E,126,E_w126,1
E,127,E_w127,2
E,128,E_w128,2
E,129,E_w129,2
E,130,E_w130,1
E,131,E_w131,2
E,132,E_w132,2
E,133,E_w133,2
E,134,E_w134,2
E,135,E_w135,1
E,136,E_w136,2
E,137,E_w137,1
E,138,E_w138,2
E,139,E_w139,1
E,140,E_w140,2
E,141,E_w141,1
E,142,E_w142,1
E,143,E_w143,1
E,144,E_w144,1
E,145,E_w145,1
E,146,E_w146,1
E,147,E_w147,2
E,148,E_w148,2
E,149,E_w149,1
E,150,E_w150,1
E,151,E_w151,2
E,152,E_w152,2
E,153,E_w153,1
E,154,E_w154,2
E,155,E_w155,1
E,156,E_w156,1
E,157,E_w157,1
E,158,E_w158,1
E,159,E_w159,1
E,160,E_w160,1
E,161,E_w161,1
E,162,E_w162,2
E,163,E_w163,1
E,164,E_w164,1
E,165,E_w165,1
E,166,E_w166,2
E,167,E_w167,1
E,168,E_w168,1
E,169,E_w169,1
E,170,E_w170,2
E,171,E_w171,1
E,172,E_w172,2
E,173,E_w173,1
E,174,E_w174,1
E,175,E_w175,1
E,176,E_w176,1
E,177,E_w177,1
E,178,E_w178,1
E,179,E_w179,1
E,180,E_w180,1
E,181,E_w181,1
E,182,E_w182,1
E,183,E_w183,1
E,184,E_w184,1
E,185,E_w185,1
E,186,E_w186,1
E,187,E_w187,2
E,188,E_w188,1
E,189,E_w189,1
E,190,E_w190,2
E,191,E_w191,1
E,192,E_w192,2
E,193,E_w193,2
E,194,E_w194,1
E,195,E_w195,1
E,196,E_w196,2
E,197,E_w197,2
E,198,E_w198,1
E,199,E_w199,1
E,200,E_w200,2
E,201,E_w201,2
E,202,E_w202,1
E,203,E_w203,1
E,204,E_w204,1
E,205,E_w205,1
E,206,E_w206,1
E,207,E_w207,1
E,208,E_w208,1
E,209,E_w209,1
E,210,E_w210,1
E,211,E_w211,1
E,212,E_w212,1
E,213,E_w213,2
E,214,E_w214,1
E,215,E_w215,1
E,216,E_w216,1
E,217,E_w217,1
E,218,E_w218,1
E,219,E_w219,1
E,220,E_w220,1
E,221,E_w221,2
E,222,E_w222,1
E,223,E_w223,2
E,224,E_w224,2
E,225,E_w225,2
E,226,E_w226,1
E,227,E_w227,1
E,228,E_w228,1
E,229,E_w229,2
E,230,E_w230,2
E,231,E_w231,1
E,232,E_w232,1
E,233,E_w233,2
E,234,E_w234,2
E,235,E_w235,1
E,236,E_w236,2
E,237,E_w237,1
E,238,E_w238,1
E,239,E_w239,1
E,240,E_w240,1
E,241,E_w241,1
E,242,E_w242,2
E,243,E_w243,1
E,244,E_w244,2
E,245,E_w245,2
E,246,E_w246,1
E,247,E_w247,2
E,248,E_w248,2
E,249,E_w249,2
E,250,E_w250,1
E,251,E_w251,2
E,252,E_w252,2
E,253,E_w253,2
E,254,E_w254,2
E,255,E_w255,1
E,256,E_w256,1
E,257,E_w257,1
E,258,E_w258,2
E,259,E_w259,2
E,260,E_w260,2
E,261,E_w261,1
E,262,E_w262,2
E,263,E_w263,1
E,264,E_w264,1
E,265,E_w265,1
E,266,E_w266,1
E,267,E_w267,2
E,268,E_w268,1
E,269,E_w269,1
E,270,E_w270,1
E,271,E_w271,1
E,272,E_w272,1
E,273,E_w273,1
E,274,E_w274,2
E,275,E_w275,1
E,276,E_w276,1
E,277,E_w277,1
E,278,E_w278,1
E,279,E_w279,1
E,280,E_w280,1
E,281,E_w281,1
E,282,E_w282,1
E,283,E_w283,2
E,284,E_w284,2
E,285,E_w285,1
E,286,E_w286,1
E,287,E_w287,1
E,288,E_w288,1
E,289,E_w289,1
E,290,E_w290,2
E,291,E_w291,2
E,292,E_w292,1
E,293,E_w293,1
E,294,E_w294,1
E,295,E_w295,1
E,296,E_w296,1
E,297,E_w297,1
E,298,E_w298,1
E,299,E_w299,1
E,300,E_w300,1
E,301,E_w301,1
E,302,E_w302,1
E,303,E_w303,1
E,304,E_w304,1
E,305,E_w305,1
E,306,E_w306,1
E,307,E_w307,2
E,308,E_w308,2
E,309,E_w309,2
E,310,E_w310,2
E,311,E_w311,2
E,312,E_w312,1
E,313,E_w313,1
E,314,E_w314,1
E,315,E_w315,1
E,316,E_w316,0
E,317,E_w317,0
E,318,E_w318,2
E,319,E_w319,2
E,320,E_w320,1
E,321,E_w321,0
E,322,E_w322,0
E,323,E_w323,0
E,324,E_w324,0
E,325,E_w325,0
E,326,E_w326,0
E,327,E_w327,1
E,328,E_w328,1
E,329,E_w329,1
E,330,E_w330,1
E,331,E_w331,1
E,332,E_w332,1
E,333,E_w333,2
E,334,E_w334,1
E,335,E_w335,1
E,336,E_w336,2
E,337,E_w337,1
E,338,E_w338,1
E,339,E_w339,1
E,340,E_w340,1
E,341,E_w341,1
E,342,E_w342,1
E,343,E_w343,1
E,344,E_w344,1
E,345,E_w345,1
E,346,E_w346,1
E,347,E_w347,1
E,348,E_w348,1
E,349,E_w349,1
E,350,E_w350,1
E,351,E_w351,1
E,352,E_w352,1
E,353,E_w353,1
E,354,E_w354,0
E,355,E_w355,0
E,356,E_w356,1
E,357,E_w357,1
E,358,E_w358,1
E,359,E_w359,2
E,360,E_w360,2
E,361,E_w361,2
E,362,E_w362,1
E,363,E_w363,1
E,364,E_w364,2
E,365,E_w365,2
E,366,E_w366,1
E,367,E_w367,1
E,368,E_w368,1
E,369,E_w369,2
E,370,E_w370,1
E,371,E_w371,1
E,372,E_w372,0
E,373,E_w373,2
E,374,E_w374,2
E,375,E_w375,1
E,376,E_w376,0
E,377,E_w377,0
E,378,E_w378,0
E,379,E_w379,0
E,380,E_w380,0
E,381,E_w381,0
E,382,E_w382,2
E,383,E_w383,1
E,384,E_w384,2
E,385,E_w385,2
E,386,E_w386,2
E,387,E_w387,2
E,388,E_w388,2
E,389,E_w389,2
E,390,E_w390,2
E,391,E_w391,1
E,392,E_w392,0
E,393,E_w393,2
E,394,E_w394,1
E,395,E_w395,1
E,396,E_w396,0
E,397,E_w397,0
E,398,E_w398,1
E,399,E_w399,1
E,400,E_w400,1
E,401,E_w401,1
E,402,E_w402,1
E,403,E_w403,1
E,404,E_w404,1
E,405,E_w405,1
E,406,E_w406,0
E,407,E_w407,0
E,408,E_w408,1
E,409,E_w409,1
E,410,E_w410,1
E,411,E_w411,0
E,412,E_w412,1
E,413,E_w413,1
E,414,E_w414,1
E,415,E_w415,1
E,416,E_w416,1
E,417,E_w417,1
E,418,E_w418,1
E,419,E_w419,1
E,420,E_w420,1
E,421,E_w421,2
E,422,E_w422,1
E,423,E_w423,1
E,424,E_w424,1
E,425,E_w425,1
E,426,E_w426,1
E,427,E_w427,1
E,428,E_w428,1
E,429,E_w429,1
E,430,E_w430,1
E,431,E_w431,1
E,432,E_w432,1
E,433,E_w433,1
E,434,E_w434,1
E,435,E_w435,1
E,436,E_w436,1
E,437,E_w437,1
E,438,E_w438,1
E,439,E_w439,1
E,440,E_w440,1
E,441,E_w441,1
E,442,E_w442,1
E,443,E_w443,1
E,444,E_w444,1
E,445,E_w445,1
E,446,E_w446,1
E,447,E_w447,1
E,448,E_w448,1
E,449,E_w449,1
E,450,E_w450,1
E,451,E_w451,1
E,452,E_w452,1
E,453,E_w453,1
E,454,E_w454,1
E,455,E_w455,1
E,456,E_w456,1
E,457,E_w457,1
E,458,E_w458,1
E,459,E_w459,1
E,460,E_w460,1
E,461,E_w461,1
E,462,E_w462,1
E,463,E_w463,1
E,464,E_w464,1
E,465,E_w465,1
E,466,E_w466,1
E,467,E_w467,1
E,468,E_w468,1
E,469,E_w469,1
E,470,E_w470,1
E,471,E_w471,1
E,472,E_w472,1
E,473,E_w473,1
E,474,E_w474,1
E,475,E_w475,1
E,476,E_w476,1
E,477,E_w477,1
E,478,E_w478,1
E,479,E_w479,1
E,480,E_w480,1
E,481,E_w481,1
E,482,E_w482,1
E,483,E_w483,1
E,484,E_w484,1
E,485,E_w485,1
E,486,E_w486,1
E,487,E_w487,1
E,488,E_w488,1
E,489,E_w489,1
E,490,E_w490,1
E,491,E_w491,1
E,492,E_w492,1
E,493,E_w493,1
E,494,E_w494,1
E,495,E_w495,1
E,496,E_w496,1
E,497,E_w497,1
E,498,E_w498,1
E,499,E_w499,1
E,500,E_w500,1
E,501,E_w501,1
E,502,E_w502,1
E,503,E_w503,1
E,504,E_w504,1
E,505,E_w505,1
E,506,E_w506,1
E,507,E_w507,1
E,508,E_w508,1
E,509,E_w509,1
E,510,E_w510,1
E,511,E_w511,1
E,512,E_w512,1
E,513,E_w513,2
E,514,E_w514,1
E,515,E_w515,0
E,516,E_w516,2
E,517,E_w517,1
E,518,E_w518,2
E,519,E_w519,2
E,520,E_w520,1
E,521,E_w521,1
E,522,E_w522,1
E,523,E_w523,1
E,524,E_w524,1
E,525,E_w525,1
E,526,E_w526,1
E,527,E_w527,1
E,528,E_w528,1
E,529,E_w529,1
E,530,E_w530,1
E,531,E_w531,1
E,532,E_w532,1
E,533,E_w533,1
E,534,E_w534,1
E,535,E_w535,1
E,536,E_w536,1
E,537,E_w537,1
E,538,E_w538,2
E,539,E_w539,1
E,540,E_w540,1
E,541,E_w541,1
E,542,E_w542,1
E,543,E_w543,1
E,544,E_w544,1
E,545,E_w545,1
E,546,E_w546,1
E,547,E_w547,1
E,548,E_w548,1
E,549,E_w549,1
E,550,E_w550,1
E,551,E_w551,1
E,552,E_w552,0
E,553,E_w553,0
E,554,E_w554,0
E,555,E_w555,1
F,0,F_w0,0
F,1,F_w1,0
F,2,F_w2,0
F,3,F_w3,2
F,4,F_w4,0
F,5,F_w5,0
F,6,F_w6,0
F,7,F_w7,0
F,8,F_w8,0
F,9,F_w9,0
F,10,F_w10,0
F,11,F_w11,0
F,12,F_w12,0
F,13,F_w13,0
F,14,F_w14,0
F,15,F_w15,1
F,16,F_w16,1
F,17,F_w17,1
F,18,F_w18,1
F,19,F_w19,1
F,20,F_w20,1
F,21,F_w21,0
F,22,F_w22,0
F,23,F_w23,1
F,24,F_w24,1
F,25,F_w25,1
F,26,F_w26,1
F,27,F_w27,1
F,28,F_w28,1
F,29,F_w29,1
F,30,F_w30,1
F,31,F_w31,1
F,32,F_w32,1
F,33,F_w33,1
F,34,F_w34,0
F,35,F_w35,0
F,36,F_w36,1
F,37,F_w37,1
F,38,F_w38,1
F,39,F_w39,1
F,40,F_w40,0
F,41,F_w41,1
F,42,F_w42,1
F,43,F_w43,1
F,44,F_w44,1
F,45,F_w45,1
F,46,F_w46,1
F,47,F_w47,1
F,48,F_w48,1
F,49,F_w49,1
F,50,F_w50,1
F,51,F_w51,1
F,52,F_w52,1
F,53,F_w53,1
F,54,F_w54,1
F,55,F_w55,1
F,56,F_w56,1
F,57,F_w57,1
F,58,F_w58,1
F,59,F_w59,1
F,60,F_w60,1
F,61,F_w61,1
F,62,F_w62,1
F,63,F_w63,1
F,64,F_w64,1
F,65,F_w65,1
F,66,F_w66,1
F,67,F_w67,1
F,68,F_w68,1
F,69,F_w69,1
F,70,F_w70,1
F,71,F_w71,1
F,72,F_w72,1
F,73,F_w73,1
F,74,F_w74,1
F,75,F_w75,1
F,76,F_w76,1
F,77,F_w77,1
F,78,F_w78,1
F,79,F_w79,1
F,80,F_w80,1
F,81,F_w81,1
F,82,F_w82,1
F,83,F_w83,1
F,84,F_w84,2
F,85,F_w85,1
F,86,F_w86,1
F,87,F_w87,1
F,88,F_w88,1
F,89,F_w89,1
F,90,F_w90,1
F,91,F_w91,1
F,92,F_w92,1
F,93,F_w93,1
F,94,F_w94,1
F,95,F_w95,1
F,96,F_w96,1
F,97,F_w97,1
F,98,F_w98,1
F,99,F_w99,1
F,100,F_w100,1
F,101,F_w101,1
F,102,F_w102,1
F,103,F_w103,1
F,104,F_w104,1
F,105,F_w105,1
F,106,F_w106,1
F,107,F_w107,1
F,108,F_w108,1
F,109,F_w109,1
F,110,F_w110,1
F,111,F_w111,1
F,112,F_w112,1
F,113,F_w113,1
F,114,F_w114,1
F,115,F_w115,1
F,116,F_w116,1
F,117,F_w117,1
F,118,F_w118,1
F,119,F_w119,1
F,120,F_w120,1
F,121,F_w121,1
F,122,F_w122,2
F,123,F_w123,2
F,124,F_w124,2
F,125,F_w125,2
F,126,F_w126,1
F,127,F_w127,1
F,128,F_w128,1
F,129,F_w129,1
F,130,F_w130,1
F,131,F_w131,1
F,132,F_w132,1
F,133,F_w133,1
F,134,F_w134,1
F,135,F_w135,1
